Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Target
0.0,40,0.0,0,41.0,93420,35.176236,-120.483243,0,36,0.0,1.0,25.95,2.0,1.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,54.45,1893.5,0.0,0,934.2,2827.7,0
1.0,39,1.0,0,852.0,92117,32.825086,-117.199424,1,11,4.0,1.0,21.58,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.5,825.7,0.0,0,237.38,1063.08,1
0.0,47,1.0,1,899.0,95066,37.070177,-122.010077,7,69,0.0,1.0,38.92,2.0,1.0,2.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.45,5848.6,0.0,40,2685.48,8574.08,0
1.0,78,1.0,0,852.0,92117,32.825086,-117.199424,1,58,0.0,1.0,49.38,2.0,1.0,2.0,19.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,108.85,6287.25,0.0,0,2864.04,9151.29,1
0.0,50,0.0,0,552.0,90006,34.048013,-118.293953,0,25,0.0,1.0,1.36,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.9,527.5,0.0,0,34.0,561.5,0
0.0,57,1.0,1,1020.0,91784,34.141146,-117.655583,5,3,5.0,1.0,23.72,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,80.7,239.45,0.0,0,71.16,310.61,0
1.0,32,0.0,0,981.0,91980,32.587557,-116.636816,0,66,1.0,1.0,11.56,0.0,1.0,1.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,54.8,3465.7,0.0,0,762.96,4228.66,0
1.0,46,0.0,0,1050.0,96093,40.759401,-122.939337,0,31,0.0,1.0,34.38,0.0,1.0,2.0,20.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.45,2435.15,0.0,40,1065.78,3540.93,1
0.0,59,1.0,0,252.0,95316,37.524721,-120.757977,1,58,2.0,1.0,26.36,2.0,1.0,1.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.05,3478.75,0.0,0,1528.88,5007.63,0
0.0,41,0.0,0,752.0,95664,38.803731,-121.043799,0,3,5.0,1.0,24.63,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.75,58.85,0.0,0,73.89,132.74,1
0.0,73,0.0,0,244.0,95618,38.544002,-121.685559,0,13,0.0,1.0,19.03,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,95.05,1290.0,0.0,0,247.39,1537.39,1
1.0,27,0.0,0,400.0,95951,39.732767,-122.042298,0,54,0.0,1.0,25.72,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.65,1008.7,0.0,0,1388.88,2397.58,0
0.0,29,0.0,0,330.0,92610,33.698728,-117.67768,0,4,0.0,1.0,43.45,0.0,1.0,2.0,52.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,105.65,443.9,0.0,0,173.8,617.7,1
0.0,64,1.0,0,1012.0,95380,37.474396,-120.875917,1,30,0.0,1.0,39.74,2.0,1.0,2.0,22.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,100.05,3046.15,0.0,0,1192.2,4238.35,1
1.0,71,0.0,0,575.0,95459,38.966713,-123.586412,0,69,1.0,1.0,13.36,2.0,1.0,0.0,10.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,74.1,5031.0,0.0,0,921.84,5952.84,0
0.0,72,0.0,0,855.0,94109,37.794487,-122.42227,0,15,0.0,1.0,1.67,2.0,1.0,2.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,89.0,1288.3,45.69,0,25.05,1267.66,0
0.0,39,1.0,1,546.0,90805,33.864622,-118.179626,7,34,0.0,1.0,9.66,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.65,716.4,0.0,0,328.44,1044.84,0
1.0,34,0.0,0,852.0,92122,32.85723,-117.209774,0,10,0.0,1.0,49.58,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,44.85,435.4,0.0,0,495.8,931.2,1
0.0,44,1.0,0,488.0,91941,32.759327,-116.99726,8,68,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,60.3,4109.0,0.0,0,0.0,4109.0,0
1.0,35,0.0,0,488.0,91942,32.782501,-117.01611,0,9,5.0,1.0,11.5,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,85.5,791.7,0.0,0,103.5,895.2,0
0.0,56,0.0,0,185.0,91710,33.990646,-117.663025,0,54,0.0,1.0,46.74,2.0,1.0,2.0,16.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,111.1,6014.85,0.0,50,2523.96,8588.81,1
0.0,21,0.0,0,1102.0,95595,40.170357,-123.417298,0,15,0.0,1.0,20.03,0.0,1.0,2.0,59.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,86.2,1270.2,0.0,100,300.45,1670.65,1
1.0,30,0.0,0,385.0,95635,38.921333,-120.897718,0,5,0.0,0.0,0.0,1.0,1.0,0.0,59.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,43.25,219.0,0.0,0,0.0,219.0,1
0.0,39,0.0,0,265.0,96024,40.586588,-122.903677,0,16,4.0,1.0,18.99,2.0,1.0,2.0,30.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,95.6,1555.65,0.0,0,303.84,1859.49,1
0.0,57,0.0,0,552.0,90038,34.088017,-118.327168,0,58,2.0,1.0,14.99,0.0,1.0,2.0,12.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,106.45,6145.85,0.0,0,869.42,7015.27,1
0.0,26,0.0,0,1043.0,94596,37.900662,-122.052782,0,2,0.0,1.0,30.73,0.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,68.95,119.75,0.0,0,61.46,181.21,1
1.0,50,1.0,2,1036.0,92861,33.817473,-117.810462,6,30,0.0,1.0,12.49,2.0,1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,54.45,1588.7,0.0,0,374.7,1963.4,0
1.0,72,1.0,0,852.0,92126,32.886925,-117.152162,1,10,0.0,1.0,11.12,0.0,1.0,2.0,30.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,92.5,934.1,0.0,100,111.2,1145.3,1
0.0,57,0.0,0,552.0,90038,34.088017,-118.327168,0,58,2.0,1.0,14.99,0.0,1.0,2.0,12.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,106.45,6145.85,0.0,0,869.42,7015.27,1
1.0,48,1.0,3,868.0,92069,33.162624,-117.170863,2,32,3.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,36.25,1151.05,0.0,0,0.0,1151.05,0
0.0,66,0.0,0,118.0,90620,33.845706,-118.012204,0,41,0.0,1.0,27.95,2.0,1.0,2.0,23.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,113.2,4689.5,0.0,0,1145.95,5835.45,1
0.0,38,0.0,0,722.0,93552,34.557711,-118.029441,0,18,4.0,1.0,18.8,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,20.1,407.05,0.0,0,338.4,745.45,0
0.0,76,1.0,0,233.0,95313,37.435664,-121.049056,1,42,2.0,1.0,2.9,0.0,1.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,74.15,3229.4,0.0,0,121.8,3351.2,1
0.0,44,1.0,0,193.0,94517,37.881842,-121.848111,1,70,0.0,1.0,14.15,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,26.0,2006.95,0.0,0,990.5,2997.45,0
1.0,73,0.0,0,773.0,95468,38.911299,-123.609588,0,53,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,54.45,2854.55,20.16,0,0.0,2834.39,1
0.0,22,1.0,0,838.0,95817,38.550722,-121.457314,1,4,5.0,1.0,44.28,0.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,80.85,302.75,0.0,40,177.12,519.87,1
1.0,75,0.0,0,52.0,93424,35.186644,-120.728305,0,18,4.0,1.0,1.92,2.0,1.0,2.0,25.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,93.9,1743.9,0.0,0,34.56,1778.46,0
0.0,46,1.0,0,616.0,93641,36.696759,-119.024051,7,65,0.0,1.0,10.23,0.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,59.8,3808.2,0.0,0,664.95,4473.15,0
1.0,37,1.0,1,597.0,92254,33.543835,-115.993906,0,10,4.0,1.0,37.59,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.45,242.4,0.0,0,375.9,618.3,0
0.0,28,0.0,0,923.0,95977,39.176595,-121.291692,0,18,0.0,0.0,0.0,1.0,1.0,1.0,48.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.5,711.95,0.0,90,0.0,801.95,0
1.0,64,0.0,0,1031.0,91401,34.178483,-118.431791,0,35,0.0,1.0,42.8,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,20.2,684.4,0.0,0,1498.0,2182.4,0
0.0,24,1.0,1,852.0,92122,32.85723,-117.209774,1,30,0.0,1.0,12.85,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.7,599.25,49.79,0,385.5,934.96,0
0.0,54,0.0,0,573.0,90265,34.074572,-118.831181,0,1,0.0,1.0,32.45,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,70.5,19.5,0.0,0,32.45,51.95,1
0.0,30,1.0,0,447.0,94937,38.099323,-122.945723,10,6,5.0,1.0,42.66,2.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.35,314.55,0.0,0,255.96,570.51,0
1.0,24,0.0,0,904.0,96086,41.924174,-123.260788,0,16,4.0,1.0,21.04,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.25,327.45,0.0,0,336.64,664.09,1
0.0,65,1.0,0,954.0,95209,38.044523,-121.348048,1,29,0.0,1.0,22.33,2.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,99.05,2952.85,0.0,0,647.57,3600.42,1
0.0,29,0.0,0,827.0,92506,33.930931,-117.361788,0,31,3.0,1.0,31.14,2.0,1.0,0.0,52.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,1994.3,0.0,120,965.34,3079.64,1
0.0,22,1.0,0,78.0,96009,41.083464,-121.107929,1,22,0.0,1.0,35.04,0.0,1.0,1.0,76.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,69.5,1498.2,49.57,0,770.88,2219.51,1
1.0,45,1.0,0,247.0,94576,38.554383,-122.474773,3,70,1.0,1.0,1.07,0.0,1.0,2.0,21.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,84.6,5706.2,0.0,0,74.9,5781.1,0
0.0,42,1.0,2,777.0,94567,38.672708,-122.403219,1,1,0.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,40.1,0.0,10,0.0,50.1,1
1.0,20,1.0,2,470.0,93239,35.996923,-120.000951,0,43,0.0,1.0,22.83,2.0,1.0,2.0,47.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,104.3,4451.85,0.0,0,981.69,5433.54,0
1.0,22,0.0,0,852.0,92122,32.85723,-117.209774,0,2,5.0,1.0,40.43,2.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,85.65,181.5,0.0,0,80.86,262.36,1
0.0,75,0.0,0,759.0,92268,34.201108,-116.593456,0,50,2.0,1.0,17.65,2.0,1.0,2.0,29.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,104.95,5222.35,0.0,0,882.5,6104.85,0
0.0,73,0.0,0,954.0,95209,38.044523,-121.348048,0,30,0.0,1.0,43.61,2.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,99.7,2967.35,0.0,80,1308.3,4355.65,1
0.0,75,0.0,0,838.0,95838,38.646096,-121.442433,0,16,0.0,1.0,36.83,0.0,1.0,1.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,59.4,1023.9,0.0,0,589.28,1613.18,1
0.0,32,0.0,2,744.0,94060,37.22565,-122.297533,0,22,4.0,1.0,33.73,2.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,84.75,1816.75,0.0,0,742.06,2558.81,0
1.0,66,1.0,0,1075.0,90744,33.782068,-118.262263,3,70,0.0,1.0,39.49,2.0,1.0,2.0,28.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,104.8,7308.95,6.11,0,2764.3,10067.14,0
1.0,42,0.0,0,827.0,92506,33.930931,-117.361788,0,18,4.0,1.0,33.16,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,348.8,0.0,0,596.88,945.68,0
0.0,56,1.0,0,758.0,95666,38.546999,-120.271114,9,14,0.0,1.0,19.03,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.55,294.5,0.0,0,266.42,560.92,0
1.0,69,0.0,0,212.0,94520,38.013825,-122.039144,0,1,0.0,1.0,33.84,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,69.75,69.75,0.0,0,33.84,103.59,1
0.0,39,0.0,0,916.0,92384,35.924252,-116.188668,0,2,5.0,1.0,41.64,0.0,1.0,1.0,25.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,76.4,160.8,0.0,0,83.28,244.08,1
0.0,29,0.0,0,826.0,93656,36.452211,-119.94575,0,39,3.0,1.0,4.48,0.0,1.0,2.0,71.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,95.55,3692.85,0.0,0,174.72,3867.57,1
1.0,28,1.0,0,235.0,95014,37.306612,-122.080621,1,55,2.0,1.0,8.8,0.0,1.0,1.0,48.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.55,3046.4,0.0,60,484.0,3590.4,1
0.0,61,0.0,0,993.0,92276,33.849263,-116.382778,0,7,0.0,1.0,27.46,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,69.85,515.45,0.0,0,192.22,707.67,0
0.0,76,0.0,0,305.0,92027,33.141265,-116.967221,0,16,0.0,1.0,38.75,2.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,96.15,1529.2,0.0,0,620.0,2149.2,1
0.0,58,0.0,0,207.0,92324,34.030915,-117.273201,0,1,5.0,1.0,25.62,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.3,19.3,0.0,0,25.62,44.92,1
1.0,20,0.0,3,852.0,92121,32.898613,-117.202937,0,1,0.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3,25.3,0.0,10,0.0,35.3,1
0.0,69,0.0,0,250.0,93215,35.772244,-119.209689,0,2,0.0,1.0,47.47,2.0,1.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,89.5,161.5,0.0,0,94.94,256.44,1
0.0,68,1.0,0,756.0,94564,37.996462,-122.293716,1,66,0.0,1.0,27.75,2.0,1.0,2.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,105.95,6975.25,0.0,0,1831.5,8806.75,1
1.0,48,0.0,0,992.0,91362,34.191842,-118.822796,0,54,2.0,1.0,27.3,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.0,1149.65,0.0,0,1474.2,2623.85,0
1.0,59,0.0,0,327.0,96029,39.84784,-122.544556,0,1,0.0,1.0,28.37,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,45.3,0.0,30,28.37,103.67,1
0.0,69,0.0,0,679.0,94945,38.135897,-122.563683,0,13,4.0,1.0,7.22,2.0,1.0,2.0,28.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,100.8,1308.1,0.0,0,93.86,1401.96,1
1.0,39,1.0,1,721.0,92262,33.839989,-116.659215,2,12,0.0,1.0,25.33,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.2,239.0,45.46,0,303.96,497.5,0
0.0,51,0.0,0,140.0,95709,38.748316,-120.675512,0,4,5.0,1.0,10.64,0.0,1.0,1.0,23.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,68.65,261.25,0.0,0,42.56,303.81,1
0.0,21,1.0,3,927.0,92075,33.001813,-117.263628,4,51,2.0,1.0,19.9,2.0,1.0,2.0,59.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,90.15,4554.85,0.0,0,1014.9,5569.75,0
1.0,28,0.0,0,552.0,90043,33.988543,-118.334081,0,10,4.0,1.0,29.24,2.0,1.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,74.15,811.8,0.0,0,292.4,1104.2,1
1.0,61,0.0,0,861.0,95111,37.284265,-121.827673,0,2,0.0,1.0,26.05,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,94.95,178.1,0.0,0,52.1,230.2,1
1.0,61,1.0,0,1030.0,93563,34.39583,-117.734568,1,49,2.0,1.0,39.55,2.0,1.0,0.0,10.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,84.35,4059.35,0.0,0,1937.95,5997.3,1
1.0,48,0.0,0,865.0,94580,37.676249,-122.132415,0,35,0.0,1.0,20.61,2.0,1.0,1.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,59.6,2094.9,0.0,0,721.35,2816.25,0
0.0,47,1.0,2,305.0,92027,33.141265,-116.967221,1,1,5.0,1.0,9.73,0.0,1.0,1.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,50.45,50.45,0.0,0,9.73,60.18,1
0.0,59,1.0,0,852.0,92116,32.765299,-117.122565,9,69,1.0,1.0,24.17,0.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,106.4,7251.9,3.59,0,1667.73,8916.04,0
0.0,60,0.0,0,552.0,90059,33.927254,-118.249826,0,15,4.0,1.0,40.66,2.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,55.7,899.8,0.0,0,609.9,1509.7,1
1.0,19,1.0,0,355.0,92843,33.764018,-117.931507,1,63,0.0,1.0,13.45,2.0,1.0,1.0,69.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,83.5,5435.0,0.0,0,847.35,6282.35,0
0.0,46,1.0,0,552.0,90018,34.028735,-118.317236,0,71,0.0,1.0,44.84,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.05,1873.7,0.0,0,3183.64,5057.34,0
0.0,50,0.0,0,579.0,92518,33.888323,-117.277533,0,6,5.0,1.0,31.02,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.7,129.55,0.0,0,186.12,315.67,0
1.0,31,1.0,0,552.0,90002,33.949255,-118.246978,9,58,0.0,1.0,18.68,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,70.5,1185.95,0.0,0,1083.44,2269.39,0
1.0,23,0.0,0,1023.0,91355,34.43987,-118.644609,0,3,5.0,1.0,48.84,0.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,43.3,123.65,0.0,0,146.52,270.17,1
1.0,78,0.0,0,552.0,90022,34.02381,-118.156582,0,1,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,39.65,39.65,0.0,20,0.0,59.65,1
0.0,26,1.0,3,1007.0,91042,34.296574,-118.244839,1,2,5.0,1.0,11.51,2.0,1.0,2.0,53.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,104.4,242.8,45.44,0,23.02,220.38,1
0.0,56,0.0,0,552.0,90043,33.988543,-118.334081,0,47,0.0,1.0,45.67,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,74.05,3496.3,0.0,0,2146.49,5642.79,0
1.0,28,1.0,0,712.0,93035,34.18454,-119.224666,1,23,0.0,1.0,37.95,0.0,1.0,2.0,27.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,99.85,2331.3,0.0,0,872.85,3204.15,1
0.0,22,0.0,0,215.0,93212,36.04533,-119.532424,0,1,5.0,1.0,6.54,0.0,1.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,48.6,48.6,0.0,0,6.54,55.14,1
1.0,52,1.0,0,188.0,93925,36.596271,-121.442274,9,72,0.0,0.0,0.0,1.0,1.0,1.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,64.8,4719.75,0.0,0,0.0,4719.75,0
1.0,42,0.0,2,1090.0,95776,38.694081,-121.694431,0,2,0.0,1.0,49.53,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,20.4,42.9,0.0,0,99.06,141.96,0
1.0,55,0.0,0,429.0,95449,38.93706,-123.118111,0,54,0.0,1.0,27.17,0.0,1.0,2.0,24.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,89.8,4667.0,0.0,0,1467.18,6134.18,0
0.0,36,0.0,0,349.0,93710,36.822715,-119.761826,0,13,4.0,1.0,28.45,0.0,1.0,1.0,30.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,67.8,842.25,0.0,0,369.85,1212.1,0
0.0,58,0.0,0,408.0,94545,37.62984,-122.120843,0,31,0.0,1.0,16.63,2.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,79.85,2404.15,0.0,0,515.53,2919.68,1
0.0,57,0.0,0,303.0,91316,34.150354,-118.518292,0,2,0.0,1.0,2.46,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.35,35.1,0.0,0,4.92,40.02,0
0.0,31,0.0,0,237.0,90630,33.818477,-118.038307,0,6,5.0,1.0,7.72,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.7,112.75,0.0,0,46.32,159.07,0
1.0,49,1.0,0,679.0,94947,38.112166,-122.634384,1,2,5.0,1.0,8.86,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,89.55,185.55,0.0,0,17.72,203.27,1
1.0,26,0.0,0,855.0,94122,37.760412,-122.484966,0,12,0.0,1.0,41.11,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,20.45,255.35,0.0,0,493.32,748.67,0
1.0,30,1.0,0,400.0,95951,39.732767,-122.042298,1,59,2.0,1.0,20.5,2.0,1.0,0.0,53.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,69.1,4096.9,0.0,0,1209.5,5306.4,0
0.0,30,0.0,0,394.0,91931,32.857946,-116.561917,0,31,0.0,1.0,38.78,2.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,76.05,2227.8,0.0,0,1202.18,3429.98,0
0.0,43,0.0,0,122.0,95527,40.854512,-123.450097,0,1,0.0,1.0,17.37,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.1,70.1,0.0,0,17.37,87.47,1
