Total Charges,Total Revenue,Total Long Distance Charges,Avg Monthly Long Distance Charges,Zip Code,Latitude,Longitude,Contract,Monthly Charge,City,Number of Referrals,Tenure in Months,Premium Tech Support,Online Security,Online Backup,Internet Type,Number of Dependents,Device Protection Plan,Streaming Music,Avg Monthly GB Download,Churn Target
341.45,471.29,129.84,32.46,92117,32.825086,-117.199424,0.0,87.1,852.0,0,4,2.0,0.0,0.0,2.0,0,2.0,0.0,3.0,1
3275.15,3617.03,341.88,10.36,92028,33.362575,-117.299644,0.0,95.3,315.0,0,33,0.0,2.0,0.0,2.0,3,2.0,2.0,53.0,0
4414.3,5163.79,749.49,17.43,91948,32.830852,-116.444601,0.0,103.0,642.0,1,43,0.0,0.0,2.0,2.0,0,2.0,0.0,26.0,1
246.3,271.9,15.6,5.2,94040,37.380662,-122.086022,0.0,75.8,646.0,0,3,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
606.55,620.79,14.24,1.78,91901,32.827184,-116.703729,0.0,74.5,16.0,0,8,0.0,0.0,2.0,2.0,0,0.0,0.0,7.0,1
5563.65,5854.23,290.58,5.01,91768,34.067932,-117.785168,2.0,94.35,776.0,2,58,2.0,0.0,0.0,2.0,2,2.0,2.0,23.0,0
6822.15,8726.91,1904.76,28.86,93101,34.419203,-119.710008,0.0,99.5,882.0,1,66,0.0,0.0,0.0,2.0,0,2.0,0.0,25.0,1
1192.3,3975.33,2783.03,47.17,94933,38.010092,-122.689442,2.0,20.2,333.0,0,59,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
536.4,799.2,262.8,43.8,93013,34.441398,-119.513163,0.0,93.55,162.0,0,6,0.0,0.0,0.0,2.0,0,0.0,2.0,5.0,1
7878.3,10406.22,2527.92,35.11,91701,34.132275,-117.611478,2.0,109.2,795.0,0,72,2.0,0.0,2.0,2.0,0,2.0,2.0,22.0,0
577.6,593.2,15.6,2.6,92109,32.787836,-117.232376,0.0,89.3,852.0,0,6,0.0,0.0,0.0,2.0,0,0.0,2.0,22.0,1
50.65,65.43,14.78,14.78,92122,32.85723,-117.209774,0.0,50.65,852.0,0,1,0.0,0.0,2.0,1.0,0,0.0,2.0,59.0,1
85.55,118.89,33.34,33.34,93427,34.631362,-120.238218,0.0,85.55,117.0,0,1,0.0,0.0,0.0,2.0,0,2.0,0.0,4.0,1
196.35,737.44,541.09,49.19,95325,37.479926,-120.230424,1.0,20.0,431.0,8,11,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
1132.75,1590.67,337.92,28.16,95722,39.003358,-121.022539,0.0,99.95,596.0,0,12,2.0,0.0,0.0,2.0,0,0.0,2.0,42.0,1
938.65,938.65,0.0,0.0,93644,37.648647,-119.231447,1.0,30.4,687.0,0,34,0.0,2.0,0.0,1.0,0,0.0,0.0,42.0,0
7559.55,8059.95,500.4,6.95,95965,39.624561,-121.552866,2.0,104.9,711.0,5,72,2.0,2.0,0.0,2.0,3,2.0,2.0,57.0,0
85.5,93.54,8.04,2.01,92028,33.362575,-117.299644,0.0,20.95,315.0,0,4,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
593.75,1272.71,558.96,46.58,90660,33.989524,-118.089299,0.0,50.25,750.0,0,12,2.0,0.0,0.0,1.0,0,0.0,0.0,26.0,1
24.8,24.8,0.0,0.0,91207,34.182378,-118.262922,0.0,70.5,366.0,4,1,0.0,0.0,0.0,1.0,0,0.0,2.0,29.0,1
69.9,74.89,4.99,4.99,92121,32.898613,-117.202937,0.0,69.9,852.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,28.0,1
6588.95,7421.99,833.04,11.57,92592,33.507255,-117.029473,1.0,89.7,984.0,2,72,0.0,0.0,2.0,2.0,0,0.0,0.0,18.0,0
44.15,52.92,8.77,8.77,90049,34.091829,-118.491244,0.0,44.15,552.0,0,1,0.0,0.0,0.0,1.0,0,0.0,0.0,10.0,1
546.45,752.21,205.76,25.72,95670,38.602723,-121.279913,0.0,66.25,794.0,0,8,0.0,0.0,0.0,0.0,0,0.0,2.0,24.0,0
256.75,346.27,89.52,29.84,95320,37.818543,-121.006907,0.0,85.7,304.0,0,3,0.0,0.0,0.0,2.0,0,2.0,2.0,30.0,0
673.25,1012.46,329.21,47.03,92358,34.238162,-117.534306,0.0,99.8,566.0,0,7,0.0,0.0,2.0,2.0,0,0.0,2.0,2.0,1
824.75,884.15,59.4,5.4,95450,38.505995,-123.187019,0.0,74.55,457.0,0,11,0.0,0.0,2.0,2.0,0,0.0,0.0,41.0,1
3778.85,3778.85,0.0,0.0,93932,35.989792,-121.055933,2.0,62.15,538.0,1,61,2.0,2.0,0.0,1.0,0,2.0,2.0,59.0,0
6362.35,9681.55,3319.2,46.1,91405,34.202494,-118.448048,2.0,88.55,1031.0,0,72,2.0,2.0,2.0,1.0,0,2.0,2.0,27.0,0
1123.65,2613.51,1489.86,24.03,91307,34.199787,-118.68493,2.0,19.2,1057.0,0,62,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
3545.1,5802.51,2257.41,48.03,95939,39.53222,-122.594879,0.0,75.45,296.0,0,47,0.0,2.0,0.0,2.0,0,0.0,0.0,69.0,0
4209.95,4435.7,225.75,5.25,94925,37.924014,-122.511694,0.0,99.3,220.0,8,43,0.0,0.0,0.0,2.0,2,2.0,2.0,59.0,0
273.2,282.11,8.91,2.97,90241,33.940884,-118.128628,0.0,94.9,266.0,5,3,0.0,0.0,0.0,2.0,0,0.0,2.0,7.0,0
4263.45,6870.55,2607.1,42.05,94060,37.22565,-122.297533,1.0,70.75,744.0,5,62,2.0,2.0,0.0,1.0,2,2.0,0.0,20.0,0
2075.1,2155.1,0.0,0.0,96009,41.083464,-121.107929,1.0,51.35,78.0,0,41,0.0,0.0,0.0,0.0,0,2.0,2.0,8.0,0
340.85,477.33,86.48,21.62,96137,40.271535,-121.018087,0.0,81.0,1065.0,0,4,0.0,0.0,0.0,2.0,0,0.0,2.0,59.0,1
678.45,1036.38,357.93,39.77,95820,38.53508,-121.444144,2.0,74.05,838.0,0,9,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,0
20.9,31.11,10.21,10.21,91801,34.090925,-118.128164,0.0,20.9,12.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
5961.1,6595.94,634.84,10.76,95553,40.210895,-123.86,1.0,99.5,617.0,1,59,0.0,0.0,0.0,2.0,0,2.0,2.0,5.0,1
3105.55,4022.29,916.74,27.78,92129,32.961064,-117.134917,0.0,94.5,852.0,1,33,0.0,0.0,0.0,2.0,0,0.0,0.0,8.0,1
659.65,845.26,220.3,22.03,95358,37.612612,-121.108568,0.0,70.1,620.0,1,10,0.0,0.0,0.0,2.0,0,0.0,0.0,19.0,1
1336.35,2916.86,1580.51,25.91,94086,37.378541,-122.020456,1.0,19.45,967.0,0,61,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
335.4,401.56,56.16,7.02,95971,39.971228,-121.041166,0.0,43.55,790.0,0,8,0.0,0.0,0.0,1.0,0,0.0,0.0,23.0,0
3888.65,3888.65,0.0,0.0,95415,39.025867,-123.381544,2.0,53.95,101.0,0,71,2.0,2.0,2.0,1.0,0,2.0,0.0,20.0,0
50.45,78.7,28.25,28.25,95713,39.084645,-120.894014,0.0,50.45,206.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,1
130.5,172.08,41.58,6.93,95427,39.239818,-123.565432,0.0,20.15,210.0,0,6,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
6312.9,7722.78,1409.88,22.74,95451,38.93496,-122.792243,1.0,104.85,466.0,8,62,0.0,2.0,0.0,2.0,0,2.0,2.0,18.0,0
48.95,83.35,34.4,34.4,96027,41.405193,-123.008567,0.0,48.95,308.0,0,1,0.0,0.0,0.0,0.0,2,2.0,2.0,52.0,1
391.7,719.3,327.6,18.2,92320,33.982787,-117.057627,0.0,19.65,133.0,0,18,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
299.05,299.05,0.0,0.0,91602,34.15136,-118.364786,2.0,29.6,674.0,0,10,2.0,0.0,0.0,0.0,0,0.0,0.0,29.0,0
4079.55,4445.63,366.08,7.04,92372,34.459322,-117.629729,1.0,80.85,757.0,1,52,0.0,0.0,2.0,1.0,1,2.0,2.0,22.0,0
50.45,74.15,23.7,23.7,95223,38.32153,-120.236358,0.0,50.45,39.0,0,1,0.0,0.0,0.0,0.0,0,2.0,0.0,17.0,1
7804.15,9322.37,1518.22,22.66,91042,34.296574,-118.244839,1.0,118.35,1007.0,0,67,2.0,2.0,2.0,2.0,0,2.0,2.0,27.0,1
188.1,198.7,10.6,5.3,94547,37.991259,-122.214945,0.0,80.55,415.0,0,2,0.0,2.0,0.0,2.0,1,0.0,0.0,11.0,0
1992.95,2534.7,541.75,21.67,94061,37.461251,-122.235414,0.0,76.15,809.0,0,25,2.0,2.0,0.0,1.0,0,0.0,2.0,48.0,0
431.0,466.92,25.92,2.88,95949,39.099204,-121.137962,0.0,44.95,378.0,0,9,0.0,0.0,0.0,1.0,0,0.0,0.0,26.0,1
1793.25,2714.99,944.46,34.98,91302,34.130861,-118.68346,0.0,69.05,128.0,0,27,0.0,0.0,0.0,2.0,0,0.0,0.0,26.0,0
1115.15,1532.87,417.72,34.81,92126,32.886925,-117.152162,1.0,95.5,852.0,0,12,0.0,0.0,0.0,2.0,0,2.0,2.0,16.0,1
765.15,1145.45,380.3,38.03,93560,34.903052,-118.411251,0.0,78.15,831.0,4,10,0.0,2.0,0.0,2.0,0,0.0,0.0,42.0,0
3217.55,3315.47,97.92,2.88,95653,38.674276,-121.961866,0.0,94.25,571.0,1,34,0.0,0.0,2.0,2.0,0,2.0,0.0,4.0,1
187.75,683.75,496.0,49.6,95548,41.572813,-124.035011,0.0,19.95,476.0,9,10,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1078.9,1361.27,282.37,25.67,91030,34.110444,-118.156957,0.0,94.0,941.0,1,11,0.0,0.0,0.0,2.0,0,0.0,2.0,18.0,1
5450.7,8023.5,2572.8,42.88,90077,34.102084,-118.451629,0.0,89.9,552.0,0,60,0.0,0.0,2.0,2.0,0,0.0,0.0,52.0,0
166.3,249.04,82.74,41.37,95562,40.485849,-124.163234,0.0,75.55,818.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,28.0,1
409.9,720.32,310.42,18.26,93426,35.842889,-121.004862,0.0,24.1,106.0,1,17,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,1
1815.3,3198.08,1382.78,40.67,94952,38.237018,-122.77872,0.0,50.2,745.0,6,34,2.0,0.0,0.0,1.0,0,0.0,0.0,7.0,0
788.6,1107.65,319.05,35.45,92109,32.787836,-117.232376,0.0,88.4,852.0,0,9,0.0,0.0,0.0,2.0,0,0.0,2.0,52.0,0
4408.45,5934.73,1526.28,33.18,90211,34.063947,-118.383001,1.0,94.15,77.0,0,46,0.0,0.0,2.0,2.0,0,2.0,2.0,3.0,0
5617.75,6108.9,491.15,8.93,91354,34.457005,-118.573726,0.0,98.8,1023.0,0,55,0.0,2.0,0.0,2.0,0,0.0,2.0,21.0,1
805.1,945.1,0.0,0.0,92122,32.85723,-117.209774,0.0,30.75,852.0,0,27,0.0,2.0,0.0,0.0,0,0.0,0.0,13.0,1
3580.3,3702.4,122.1,3.3,94590,38.104705,-122.247387,0.0,96.55,1025.0,0,37,0.0,0.0,0.0,2.0,0,0.0,0.0,2.0,1
3283.05,3507.69,224.64,4.16,95540,40.584991,-124.121504,1.0,61.0,341.0,0,54,2.0,0.0,2.0,0.0,2,2.0,0.0,59.0,0
477.55,639.01,161.46,26.91,95060,36.993451,-122.098858,0.0,83.55,885.0,1,6,0.0,0.0,2.0,2.0,0,0.0,2.0,6.0,1
6856.95,7227.57,370.62,5.22,92506,33.930931,-117.361788,1.0,95.65,827.0,6,71,0.0,2.0,2.0,2.0,0,0.0,0.0,10.0,0
2633.95,4701.26,2067.31,42.19,95946,39.203817,-121.19584,1.0,55.35,740.0,3,49,0.0,2.0,0.0,0.0,0,0.0,0.0,52.0,0
6903.1,8453.82,1550.72,24.23,92126,32.886925,-117.152162,1.0,105.65,852.0,0,64,2.0,0.0,2.0,2.0,0,0.0,2.0,73.0,1
2347.9,2519.91,191.68,5.99,94923,38.377165,-123.037957,0.0,69.75,96.0,1,32,0.0,0.0,0.0,2.0,0,0.0,0.0,5.0,1
4146.05,6368.63,2222.58,43.58,91915,32.605012,-116.97595,0.0,84.2,189.0,2,51,0.0,0.0,2.0,0.0,0,2.0,0.0,22.0,1
746.75,2182.45,1435.7,41.02,92649,33.721917,-118.043237,1.0,20.05,434.0,4,35,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
33.2,97.26,64.06,32.03,95547,40.557314,-124.081662,0.0,20.35,438.0,0,2,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
48.95,83.35,34.4,34.4,96027,41.405193,-123.008567,0.0,48.95,308.0,0,1,0.0,0.0,0.0,0.0,2,2.0,2.0,52.0,1
69.1,85.65,16.55,16.55,96137,40.271535,-121.018087,0.0,69.1,1065.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,19.0,1
791.15,2643.76,1872.78,48.02,93001,34.360261,-119.306383,1.0,19.9,1033.0,0,39,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
181.7,223.68,41.98,20.99,95683,38.470423,-121.114897,0.0,94.0,922.0,0,2,0.0,0.0,0.0,2.0,0,0.0,2.0,22.0,1
502.85,719.57,216.72,36.12,92549,33.755039,-116.741796,0.0,80.5,439.0,1,6,2.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
50.45,60.18,9.73,9.73,92027,33.141265,-116.967221,0.0,50.45,305.0,1,1,0.0,0.0,0.0,1.0,2,2.0,0.0,29.0,1
6953.4,7503.8,550.4,8.6,90057,34.061918,-118.277939,0.0,111.15,552.0,4,64,2.0,0.0,2.0,2.0,0,2.0,2.0,21.0,0
184.4,324.8,140.4,14.04,95713,39.084645,-120.894014,1.0,20.1,206.0,4,10,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
318.6,356.58,37.98,12.66,90221,33.885811,-118.206459,0.0,107.95,211.0,0,3,2.0,0.0,2.0,2.0,0,2.0,2.0,28.0,0
334.65,458.55,123.9,41.3,91801,34.090925,-118.128164,0.0,105.9,12.0,1,3,0.0,0.0,2.0,2.0,0,2.0,0.0,2.0,1
1284.2,1320.54,36.34,1.58,92024,33.054579,-117.25665,0.0,55.3,302.0,0,23,2.0,0.0,2.0,1.0,3,0.0,2.0,47.0,0
6914.95,9621.1,2646.15,40.71,94019,37.45567,-122.407992,0.0,105.05,399.0,3,65,0.0,2.0,0.0,2.0,0,2.0,2.0,23.0,0
7982.5,11311.06,3328.56,46.23,93444,35.050345,-120.489599,2.0,110.45,668.0,1,72,2.0,0.0,2.0,2.0,0,2.0,2.0,18.0,0
19.75,49.08,29.33,29.33,93535,34.712708,-117.889656,0.0,19.75,511.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
75.8,90.28,14.48,14.48,95422,38.965804,-122.631779,0.0,75.8,194.0,0,1,0.0,0.0,2.0,2.0,0,0.0,0.0,26.0,1
3409.1,5357.96,1948.86,36.09,93529,37.730269,-119.055813,2.0,63.35,463.0,1,54,0.0,0.0,0.0,1.0,3,2.0,2.0,59.0,0
6144.55,7767.97,1623.42,27.99,92647,33.723579,-118.005441,2.0,109.45,434.0,1,58,0.0,2.0,2.0,2.0,0,2.0,2.0,24.0,1
583.3,1149.22,565.92,20.96,90603,33.945318,-117.992066,1.0,20.55,1069.0,10,27,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1383.6,1383.6,0.0,0.0,93208,36.057458,-118.591951,1.0,40.9,141.0,6,35,2.0,0.0,0.0,1.0,1,0.0,0.0,30.0,0
45.3,71.71,26.41,26.41,95925,39.461768,-121.195825,0.0,45.3,180.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,1
994.55,1708.1,713.55,47.57,92130,32.957195,-117.202542,0.0,64.65,852.0,0,15,0.0,2.0,0.0,1.0,0,0.0,2.0,26.0,1
1740.7,2383.3,642.6,35.7,90041,34.137412,-118.207607,0.0,96.05,552.0,0,18,0.0,2.0,0.0,2.0,0,0.0,2.0,26.0,1
5329.0,6139.72,810.72,11.26,93458,34.95934,-120.490081,2.0,73.45,888.0,7,72,0.0,0.0,0.0,0.0,0,2.0,2.0,3.0,0
119.75,181.21,61.46,30.73,94596,37.900662,-122.052782,0.0,68.95,1043.0,0,2,0.0,0.0,0.0,2.0,0,0.0,2.0,39.0,1
1912.85,1912.85,0.0,0.0,92083,33.17494,-117.242761,0.0,40.45,1039.0,0,43,0.0,2.0,2.0,1.0,2,2.0,0.0,25.0,0
1778.7,2403.66,624.96,8.68,93908,36.624338,-121.615669,2.0,24.3,841.0,5,72,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
7459.0,8848.28,1259.28,17.49,91763,34.072121,-117.698319,1.0,104.45,625.0,5,72,0.0,0.0,2.0,2.0,1,2.0,2.0,12.0,0
853.1,1091.69,238.59,26.51,92126,32.886925,-117.152162,0.0,89.45,852.0,3,9,0.0,0.0,0.0,2.0,0,0.0,2.0,18.0,1
7521.95,9433.61,1818.31,25.61,90047,33.958149,-118.308441,1.0,105.9,552.0,0,71,0.0,0.0,2.0,2.0,0,2.0,2.0,23.0,0
2960.1,2960.1,0.0,0.0,90049,34.091829,-118.491244,2.0,43.95,552.0,7,69,0.0,2.0,0.0,1.0,1,2.0,2.0,59.0,0
71.0,89.84,18.84,18.84,93921,36.554618,-121.922239,0.0,71.0,158.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,19.0,1
4327.5,6123.8,1686.3,40.15,90263,34.037037,-118.705803,0.0,103.8,573.0,0,42,2.0,0.0,2.0,2.0,0,2.0,2.0,28.0,0
956.65,1347.43,390.78,30.06,95366,37.750778,-121.13238,0.0,73.75,823.0,0,13,0.0,2.0,0.0,2.0,0,0.0,0.0,5.0,0
646.85,796.86,150.01,21.43,93234,36.217864,-120.080117,0.0,84.55,436.0,1,7,0.0,0.0,0.0,2.0,0,0.0,0.0,12.0,1
896.9,1023.4,126.5,11.5,93066,34.297628,-119.014627,0.0,80.5,932.0,3,11,0.0,0.0,2.0,2.0,0,0.0,0.0,27.0,1
50.45,78.7,28.25,28.25,95713,39.084645,-120.894014,0.0,50.45,206.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,1
139.35,139.35,0.0,0.0,93204,35.916943,-120.129921,0.0,34.25,50.0,0,3,2.0,2.0,0.0,0.0,0,0.0,0.0,52.0,1
1652.4,1919.01,314.34,12.09,90703,33.8681,-118.067402,2.0,66.05,179.0,0,26,2.0,0.0,0.0,1.0,0,0.0,2.0,15.0,0
740.8,913.39,172.59,15.69,95351,37.621458,-121.012295,0.0,66.35,620.0,1,11,2.0,0.0,0.0,1.0,0,0.0,2.0,12.0,1
272.15,344.27,72.12,18.03,92251,32.858595,-115.662709,0.0,60.4,441.0,0,4,2.0,2.0,2.0,0.0,0,0.0,0.0,59.0,1
818.05,1313.05,495.0,49.5,93612,36.814539,-119.711868,0.0,81.0,200.0,0,10,0.0,0.0,2.0,2.0,0,0.0,0.0,19.0,1
30.5,30.5,0.0,0.0,92060,33.309852,-116.823091,0.0,30.5,726.0,1,1,0.0,2.0,0.0,1.0,1,0.0,0.0,19.0,1
1782.4,1782.4,0.0,0.0,94556,37.827946,-122.107185,0.0,35.0,633.0,0,50,0.0,2.0,2.0,1.0,0,0.0,0.0,20.0,0
6979.8,8194.65,1214.85,18.69,95928,39.681488,-121.83721,1.0,106.25,183.0,1,65,0.0,0.0,2.0,2.0,0,2.0,0.0,30.0,1
3833.95,5802.37,1968.42,37.14,92007,33.015866,-117.272254,1.0,74.1,154.0,3,53,0.0,2.0,2.0,0.0,0,2.0,2.0,4.0,0
1139.2,1398.92,298.2,21.3,94706,37.890274,-122.295192,0.0,85.15,9.0,1,14,0.0,0.0,0.0,2.0,0,0.0,2.0,42.0,1
74.4,121.76,17.36,17.36,95250,38.244806,-120.417301,0.0,74.4,911.0,1,1,0.0,0.0,0.0,2.0,0,0.0,0.0,29.0,1
2349.8,3327.14,977.34,37.59,95735,38.805481,-120.13287,0.0,92.4,1017.0,0,26,0.0,2.0,2.0,2.0,0,0.0,0.0,8.0,0
145.4,162.4,17.0,8.5,91744,34.031441,-117.936436,0.0,73.55,491.0,1,2,0.0,0.0,2.0,2.0,0,0.0,2.0,59.0,1
159.35,296.95,137.6,17.2,95245,38.304194,-120.592431,2.0,19.5,622.0,6,8,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
1388.0,1467.2,79.2,1.44,91320,34.172071,-118.946262,2.0,25.65,658.0,1,55,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
1148.1,1684.62,536.52,44.71,90260,33.88856,-118.351813,0.0,96.05,516.0,0,12,0.0,0.0,0.0,0.0,0,0.0,2.0,25.0,1
420.2,533.08,112.88,28.22,92591,33.540604,-117.10909,0.0,100.2,984.0,1,4,0.0,0.0,2.0,2.0,0,0.0,2.0,10.0,1
91.7,108.93,17.23,17.23,96022,40.336392,-122.448533,0.0,91.7,223.0,0,1,2.0,0.0,2.0,2.0,0,0.0,2.0,52.0,1
1841.9,3438.44,1596.54,38.94,94970,37.921137,-122.657562,0.0,45.2,952.0,0,41,0.0,0.0,0.0,1.0,3,0.0,0.0,28.0,0
1830.1,2477.54,637.44,19.92,92067,33.012751,-117.200617,1.0,54.65,798.0,0,32,2.0,0.0,2.0,1.0,0,0.0,0.0,14.0,0
6529.25,7140.21,500.96,8.08,94535,38.265899,-121.939461,1.0,102.0,1004.0,0,62,2.0,2.0,2.0,2.0,0,0.0,2.0,21.0,1
5453.4,7448.4,1995.0,33.25,93665,36.959731,-120.653519,1.0,90.95,937.0,1,60,0.0,0.0,2.0,2.0,0,2.0,2.0,52.0,1
945.7,3046.13,2100.43,44.69,92114,32.707892,-117.05512,2.0,20.55,852.0,0,47,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
302.45,448.55,146.1,9.74,92866,33.784597,-117.844535,1.0,20.1,701.0,0,15,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1211.65,2860.5,1648.85,33.65,93243,34.845861,-118.885163,2.0,25.25,519.0,8,49,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
3266.0,4835.75,1569.75,40.25,92648,33.679659,-118.016195,0.0,86.3,434.0,5,39,0.0,0.0,2.0,2.0,0,0.0,0.0,19.0,1
498.25,953.85,455.6,45.56,91786,34.105493,-117.660934,0.0,51.2,1020.0,0,10,0.0,0.0,2.0,1.0,0,0.0,0.0,17.0,0
1345.55,2024.3,678.75,45.25,95511,40.166028,-123.584144,0.0,85.6,11.0,1,15,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,1
6891.45,9490.53,2599.08,39.38,95228,37.943954,-120.67108,1.0,104.9,214.0,6,66,0.0,0.0,2.0,2.0,1,2.0,2.0,30.0,0
5753.25,7938.85,2145.6,29.8,92701,33.748478,-117.858918,2.0,79.35,881.0,2,72,2.0,2.0,2.0,1.0,0,0.0,2.0,14.0,0
6254.2,8054.52,1800.32,28.13,95663,38.859093,-121.182872,1.0,100.05,742.0,0,64,0.0,0.0,0.0,2.0,0,2.0,2.0,18.0,1
6383.35,6824.17,440.82,7.11,94558,38.489789,-122.27011,1.0,103.75,651.0,1,62,0.0,0.0,2.0,2.0,0,2.0,2.0,16.0,1
298.45,298.45,0.0,0.0,95567,41.950683,-124.097094,0.0,33.9,924.0,0,10,0.0,0.0,0.0,1.0,0,0.0,2.0,30.0,1
1672.1,2331.36,659.26,38.78,90743,33.728273,-118.085304,0.0,106.65,970.0,0,17,2.0,2.0,2.0,2.0,0,2.0,0.0,59.0,0
279.3,556.98,277.68,21.36,95551,40.665952,-124.240051,0.0,19.3,540.0,0,13,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
560.85,679.97,119.12,14.89,95303,37.4695,-120.672724,0.0,69.7,58.0,0,8,0.0,0.0,0.0,2.0,0,0.0,0.0,20.0,1
5324.5,8026.55,2702.05,41.57,91367,34.178068,-118.615714,2.0,84.2,1091.0,8,65,2.0,0.0,2.0,1.0,0,2.0,2.0,16.0,0
1259.0,1449.96,190.96,13.64,92117,32.825086,-117.199424,0.0,90.9,852.0,1,14,0.0,0.0,2.0,2.0,0,0.0,2.0,9.0,1
2763.0,2763.0,0.0,0.0,91740,34.119363,-117.855059,2.0,38.5,367.0,8,72,0.0,2.0,2.0,1.0,3,2.0,0.0,82.0,0
156.1,156.1,0.0,0.0,93549,36.296851,-117.865469,0.0,38.55,695.0,3,4,0.0,2.0,0.0,1.0,3,0.0,0.0,53.0,0
86.05,124.83,38.78,38.78,95039,36.863303,-121.781632,0.0,86.05,639.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
601.55,1098.51,496.96,15.53,95605,38.592745,-121.540036,0.0,19.9,1060.0,0,32,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
168.5,272.06,93.56,46.78,90670,33.933565,-118.062611,0.0,91.15,886.0,0,2,0.0,2.0,2.0,2.0,0,0.0,0.0,12.0,0
4684.3,4684.3,0.0,0.0,95439,38.493888,-122.777141,2.0,63.8,352.0,8,72,2.0,2.0,2.0,1.0,3,2.0,2.0,22.0,0
416.45,557.03,140.58,15.62,92108,32.774046,-117.142454,0.0,45.15,852.0,0,9,0.0,0.0,0.0,1.0,0,0.0,0.0,2.0,1
134.5,267.88,133.38,44.46,90004,34.076259,-118.310715,0.0,44.3,552.0,1,3,0.0,0.0,0.0,1.0,0,0.0,2.0,51.0,1
251.75,381.56,129.81,43.27,95537,40.726949,-124.217378,0.0,79.65,323.0,1,3,2.0,0.0,0.0,2.0,0,0.0,0.0,17.0,1
2564.95,2564.95,0.0,0.0,95490,39.492046,-123.375818,0.0,44.85,1072.0,0,56,0.0,0.0,0.0,1.0,0,0.0,2.0,23.0,0
1037.75,1048.65,10.9,1.09,95220,38.200231,-121.235034,0.0,98.5,0.0,1,10,0.0,0.0,0.0,2.0,0,2.0,2.0,18.0,1
224.5,455.86,231.36,19.28,90255,33.97803,-118.217141,2.0,20.3,435.0,3,12,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
486.2,1317.42,831.22,36.14,92240,33.948558,-116.516976,1.0,19.3,255.0,3,23,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
221.7,341.15,119.45,23.89,92660,33.634626,-117.874882,0.0,46.0,662.0,0,5,0.0,0.0,0.0,1.0,1,0.0,0.0,14.0,1
18.85,59.34,40.49,40.49,95984,40.022184,-121.062384,0.0,18.85,1014.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
847.3,1004.74,157.44,19.68,93608,36.488056,-120.407691,0.0,103.35,148.0,0,8,2.0,2.0,0.0,2.0,0,0.0,2.0,41.0,1
830.7,1327.7,497.0,49.7,95431,38.348884,-122.51699,0.0,80.05,294.0,0,10,0.0,0.0,2.0,2.0,0,0.0,0.0,10.0,1
2848.45,4271.96,1442.35,41.21,93306,35.449881,-118.841442,0.0,83.15,56.0,0,35,0.0,0.0,0.0,2.0,0,0.0,0.0,6.0,0
1527.5,1667.0,139.5,4.65,91710,33.990646,-117.663025,0.0,50.4,185.0,1,30,0.0,0.0,2.0,1.0,0,0.0,0.0,29.0,1
3027.4,3027.4,0.0,0.0,94002,37.509366,-122.306132,0.0,50.8,69.0,0,60,0.0,0.0,2.0,0.0,0,0.0,2.0,5.0,1
